X1	Y1	ProbId1	
843.89	389.01	NaN
844.02	389.36	NaN
844.45	390.02	NaN
844.71	390.58	NaN
844.91	391.19	NaN
845.61	391.97	NaN
845.88	392.42	NaN
846.16	392.63	NaN
846.62	393.48	NaN
847	394.03	NaN
846.86	393.99	NaN
847.41	394.96	NaN
847.69	395.44	NaN
847.75	395.94	NaN
847.87	396.18	NaN
847.9	396.54	NaN
848.35	397.27	NaN
848.38	397.27	NaN
848.58	397.65	NaN
848.79	397.98	NaN
848.96	398.17	NaN
848.81	398.08	NaN
849.11	398.75	NaN
849.7	400.07	NaN
850.04	400.83	NaN
850.06	400.99	NaN
850.56	401.97	NaN
850.59	402.29	NaN
850.91	403.14	NaN
851.03	403.4	NaN
851.3	404.01	NaN
851.64	404.38	NaN
851.51	404.34	NaN
851.74	404.89	NaN
851.99	405.15	NaN
851.55	404.85	NaN
851.82	405.32	NaN
852.39	405.87	NaN
852.88	406.63	NaN
853.3	407.34	NaN
853.41	407.88	NaN
853.87	408.71	NaN
854.31	409.28	NaN
854.5	409.37	NaN
854.99	410.26	NaN
855.75	411.32	NaN
855.96	411.73	NaN
856	411.73	NaN
856.22	412.21	NaN
856.43	412.62	NaN
856.33	412.65	NaN
856.67	413.07	NaN
856.86	413.57	NaN
857.2	414.08	NaN
857.19	413.91	NaN
857.39	414.4	NaN
857.15	413.98	NaN
857.6	414.77	NaN
857.62	414.43	NaN
858.46	415.52	NaN
858.85	415.56	NaN
859.34	416.27	NaN
859.89	416.9	NaN
860.21	417.36	NaN
860.73	417.99	NaN
860.77	418.31	NaN
860.9	418.22	NaN
861.51	419.01	NaN
861.56	419.13	NaN
862.07	419.84	NaN
862.36	420.04	NaN
863.2	421.44	NaN
863.35	421.73	NaN
863.75	422.14	NaN
863.96	422.47	NaN
863.99	422.65	NaN
863.73	421.88	NaN
863.65	422.09	NaN
863.94	422.28	NaN
864.49	422.91	NaN
864.51	422.56	NaN
865.63	423.7	NaN
866.02	424.7	NaN
866.53	425.37	NaN
867.14	426.32	NaN
867.61	426.95	NaN
867.82	427.42	NaN
868.11	427.92	NaN
868.92	428.68	NaN
868.87	428.5	NaN
869.23	429.08	NaN
869.75	429.52	NaN
870.92	430.81	NaN
870.92	430.8	NaN
870.9	431.09	NaN
871.26	431.4	NaN
872.28	432.16	NaN
872.41	432.35	NaN
872.72	432.52	NaN
873.1	432.88	NaN
873.46	433.2	NaN
873.69	433.42	NaN
874.39	434.09	NaN
874.75	434.39	NaN
874.04	433.64	NaN
873.9	433.91	NaN
874.16	434.18	NaN
874.26	434.26	NaN
875.65	434.89	NaN
876.05	435.17	NaN
876.92	435.67	NaN
877.83	436.4	NaN
878.42	436.47	NaN
879.6	437.23	NaN
880.5	437.74	NaN
880.87	438.16	NaN
881.75	438.78	NaN
882.38	439.04	NaN
882.59	439.28	NaN
882.79	439.1	NaN
883.23	439.5	NaN
883.94	439.95	NaN
884.33	440.18	NaN
884.47	440.09	NaN
886.11	441.6	NaN
886.29	441.72	NaN
886.35	441.75	NaN
886.5	441.9	NaN
886.04	442.36	NaN
886.95	442.66	NaN
888.19	442.95	NaN
889.26	443.56	NaN
890.77	443.9	NaN
891.95	444.22	NaN
893.64	445.04	NaN
894.46	445.41	NaN
895.4	445.67	NaN
895.9	445.72	NaN
897.3	446.18	NaN
898.25	447.03	NaN
898.45	446.99	NaN
898.56	447.06	NaN
899.91	447.71	NaN
900.22	447.84	NaN
905.31	456.06	NaN
902.41	479.23	NaN
905.65	489.56	NaN
913.46	497.86	NaN
919.65	502.06	NaN
925.35	505.93	NaN
930.12	508.87	NaN
934.16	511.32	NaN
938.27	513.81	NaN
956.16	513.77	NaN
973.87	515.5	NaN
989.67	518.51	NaN
1003.4	521.28	NaN
1015.8	524.27	NaN
1026.9	526.96	NaN
1037.3	529.89	NaN
1046.6	532.64	NaN
1055	534.24	NaN
1073.6	531.23	NaN
1087.9	529.85	NaN
1101.9	527.56	NaN
1111.6	535.23	NaN
1120.3	546.9	NaN
1124.7	556.6	NaN
1129.6	568.79	NaN
1133.2	578.17	NaN
1133.4	588.37	NaN
1137.5	607.21	NaN
1142.5	623.37	NaN
1149.5	640.95	NaN
1147.6	657.93	NaN
1134.7	675.48	NaN
1121	677.29	NaN
1105.5	670.4	NaN
1095.9	665.17	NaN
1098.7	646.5	NaN
1118.7	626.84	NaN
1137.3	614.48	NaN
1138.5	605.32	NaN
1136.7	592.7	NaN
1132.5	578.03	NaN
1128.6	567.61	NaN
1124.5	558.82	NaN
1120.5	550.62	NaN
1111.9	534.88	NaN
1104.1	520.55	NaN
1097.3	509.29	NaN
1090.6	499.66	NaN
1084.2	491.06	NaN
1077.8	483.57	NaN
1066.6	469.61	NaN
1051.7	453.15	NaN
1039.4	439.31	NaN
1028.8	429.44	NaN
1009.6	416.25	NaN
992.9	420.35	NaN
995.56	436.18	NaN
1001.3	453.43	NaN
1006.8	468.2	NaN
1010.6	480.15	NaN
1014	492.35	NaN
1017.9	504.54	NaN
1030.9	504.99	NaN
1050	493.76	NaN
1064	484.4	NaN
1067.8	483.05	NaN
1071.7	482.84	NaN
1079.2	488.33	NaN
1087.1	496.92	NaN
1090.1	501.11	NaN
1097.2	513.36	NaN
1099.5	522.38	NaN
1100.9	533.03	NaN
1098.2	539.9	NaN
1089	546.28	NaN
1078.4	540.7	NaN
1067.4	531.72	NaN
1060.3	526.17	NaN
1054	521.64	NaN
1048.9	518.76	NaN
1035.2	518.29	NaN
1005.2	519.01	NaN
980.24	520.8	NaN
958.37	519.71	NaN
953.09	515.26	NaN
966.04	498.81	NaN
977.58	491.46	NaN
989.75	484.54	NaN
997.93	479.61	NaN
1006.5	472.99	NaN
1014.7	459.05	NaN
1024.5	443.68	NaN
1024.1	441.93	NaN
1022.4	442.27	NaN
1021.9	442.21	NaN
1021.2	443.05	NaN
1019.9	444.43	NaN
1018.7	444.47	NaN
1017.8	444.5	NaN
1018.5	444.07	NaN
1022.8	445.18	NaN
1026.4	446.23	NaN
1028.4	447.2	NaN
1030.2	448.63	NaN
1030.3	449.28	NaN
1032.4	449.95	NaN
1033.9	451.06	NaN
1034.8	451.49	NaN
1036.2	452.26	NaN
1044.7	453.82	NaN
1050.2	457.04	NaN
1056.1	461.62	NaN
1063	468.66	NaN
1068.9	476.46	NaN
1073.2	484.92	NaN
1076.9	493.36	NaN
1079.6	500.69	NaN
1079.4	507.76	NaN
1079.6	510.19	NaN
1079.1	510.55	NaN
1080.9	497.4	NaN
1078.5	491.79	NaN
1075.7	486.18	NaN
1071.9	480.21	NaN
1067.5	475.2	NaN
1064	471.18	NaN
1060.7	467.37	NaN
1057.4	463	NaN
1054.2	460.17	NaN
1050.1	455.07	NaN
1042.3	449.36	NaN
1034.9	444.12	NaN
1028.6	440.74	NaN
1021.3	436.82	NaN
1015.9	433.9	NaN
1010	430.44	NaN
1007.8	429.76	NaN
1005.7	428.05	NaN
1004.3	427.73	NaN
1003.3	426.54	NaN
1002.4	425.56	NaN
1001.2	424.75	NaN
999.04	424.51	NaN
997.19	423.02	NaN
995.92	423.32	NaN
994.35	424.56	NaN
998.55	427.42	NaN
1000.2	432	NaN
1000.7	435.6	NaN
1001.5	439.13	NaN
1002.3	442.96	NaN
1003.1	445.75	NaN
1004.6	448.53	NaN
1005.7	450.99	NaN
1007.2	453.45	NaN
1012.6	457.51	NaN
1028.7	462.3	NaN
1042.9	469.21	NaN
1056.3	476.7	NaN
1066	482.56	NaN
1073.5	488.01	NaN
1079.5	494.7	NaN
1094	508.78	NaN
1104.9	522.6	NaN
1112.7	535.89	NaN
1118.9	548.13	NaN
1122.9	558.42	NaN
1128.7	573.22	NaN
1132.3	583.05	NaN
1138.6	603.59	NaN
1140.1	615.71	NaN
1142.2	627.12	NaN
1143.7	635.62	NaN
1141.6	643.24	NaN
1140.9	647.93	NaN
1142.5	652.27	NaN
1143.1	657.88	NaN
1139.2	660.77	NaN
1137.4	655.3	NaN
1129.9	647.39	NaN
1123.3	640.26	NaN
1118.6	633.89	NaN
1115.4	627.16	NaN
1113.2	620.49	NaN
1111.7	614.93	NaN
1110.4	609.21	NaN
1109.8	602.91	NaN
1114.1	589.98	NaN
1120.9	571.54	NaN
1121	562.41	NaN
1117.5	550.05	NaN
1110.5	537.15	NaN
1106.2	529.19	NaN
1083.4	496.8	NaN
1081.2	494	NaN
1079.6	491.03	NaN
1077.9	488.66	NaN
1075.8	485.96	NaN
1074.2	483.57	NaN
1070.7	479.88	NaN
1064.8	472.67	NaN
1058.9	465.01	NaN
1054.7	460.54	NaN
1049.9	455.24	NaN
1045.3	450.5	NaN
1041.3	446.79	NaN
1037.6	443.04	NaN
1035.1	440.61	NaN
1031.9	437.83	NaN
1028.3	434.72	NaN
